172.20.100.127 - - [24/Oct/2013:11:07:12 +0200] "GET /carbon/yui/build/yahoo/yahoo-min.js HTTP/1.1" 200 2523 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:12 +0200] "GET /carbon/yui/build/selector/selector-min.js HTTP/1.1" 200 2895 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:17 +0200] "POST /carbon/admin/login_action.jsp HTTP/1.1" 302 - "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/admin/index.jsp?loginStatus=true HTTP/1.1" 200 4230 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1" 200 123 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/entitlement/images/config.gif HTTP/1.1" 200 1006 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/entitlement/images/evaluate.png HTTP/1.1" 200 714 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/entitlement/images/search-top.png HTTP/1.1" 200 785 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/entitlement/images/policies.gif HTTP/1.1" 200 387 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/entitlement/images/publish.gif HTTP/1.1" 200 619 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/entitlement/images/policy.gif HTTP/1.1" 200 1017 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/userstore/images/user-store.gif HTTP/1.1" 200 617 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/idpmgt/images/trust.png HTTP/1.1" 200 775 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/feature-mgt/images/comp-manager.gif HTTP/1.1" 200 580 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/keystoremgt/images/keystore.gif HTTP/1.1" 200 604 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/xkms/images/xkms.gif HTTP/1.1" 200 1045 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/claim-mgt/images/claimmgt.gif HTTP/1.1" 200 1046 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/userstore_config/images/multiple-user-stores.png HTTP/1.1" 200 783 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/tenant-mgt/images/multi_tenancy.png HTTP/1.1" 200 768 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/tenant-mgt/images/services.gif HTTP/1.1" 200 604 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/roles-mgt/images/server-role.gif HTTP/1.1" 200 1073 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/tenant-mgt/images/services1.gif HTTP/1.1" 200 608 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/servicestore/images/serviceStore.png HTTP/1.1" 200 762 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/log-admin/images/log.gif HTTP/1.1" 200 596 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/server-admin/images/restart.gif HTTP/1.1" 200 631 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/servicestore/images/servicePrinciple.png HTTP/1.1" 200 915 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:18 +0200] "GET /carbon/sso-saml/images/sso.gif HTTP/1.1" 200 394 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/log-view/images/script_gear.gif HTTP/1.1" 200 1082 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/search/images/search-top.png HTTP/1.1" 200 785 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/statistics/images/chart_bar.gif HTTP/1.1" 200 1040 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/generic-sts/images/sts.gif HTTP/1.1" 200 1019 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/scim/images/scim.png HTTP/1.1" 200 638 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/oauth/images/oauth.gif HTTP/1.1" 200 1025 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/tracer/images/tracer.gif HTTP/1.1" 200 1058 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/oauth/images/my-oauth-apps.png HTTP/1.1" 200 819 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/resources/images/resources.gif HTTP/1.1" 200 1028 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/scim/images/scim-my-provider.png HTTP/1.1" 200 682 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/userprofile/images/my-prof.gif HTTP/1.1" 200 1018 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/identity-mgt/images/keys.gif HTTP/1.1" 200 969 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/identity-provider/images/InfoCard.gif HTTP/1.1" 200 1026 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/multi-factor/images/multiauth.gif HTTP/1.1" 200 1000 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/admin/images/down-arrow.gif HTTP/1.1" 200 610 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:19 +0200] "GET /carbon/admin/jsp/session-validate.jsp HTTP/1.1" 200 3628 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:20 +0200] "GET /carbon/server-admin/system_status_ajaxprocessor.jsp HTTP/1.1" 200 1225 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:22 +0200] "GET /carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu HTTP/1.1" 200 6322 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:22 +0200] "GET /carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu HTTP/1.1" 200 6324 "https://172.20.10.118:9445/carbon/admin/index.jsp?loginStatus=true" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:22 +0200] "GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1" 200 123 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:22 +0200] "GET /carbon/carbon/admin/js/breadcrumbs.js HTTP/1.1" 404 1053 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:22 +0200] "GET /carbon/carbon/admin/js/cookies.js HTTP/1.1" 404 1045 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:22 +0200] "GET /carbon/carbon/admin/js/main.js HTTP/1.1" 404 1039 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:22 +0200] "GET /carbon/entitlement/images/Policy-type.gif HTTP/1.1" 200 387 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:22 +0200] "GET /carbon/admin/images/add.gif HTTP/1.1" 200 407 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:22 +0200] "GET /carbon/entitlement/images/search.gif HTTP/1.1" 200 191 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:22 +0200] "GET /carbon/entitlement/images/delete.gif HTTP/1.1" 200 555 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:22 +0200] "GET /carbon/entitlement/images/publish-all.gif HTTP/1.1" 200 614 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:23 +0200] "GET /carbon/entitlement/images/edit.gif HTTP/1.1" 200 1036 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [24/Oct/2013:11:07:23 +0200] "GET /carbon/entitlement/images/view.gif HTTP/1.1" 200 596 "https://172.20.10.118:9445/carbon/entitlement/index.jsp?region=region1&item=policy_pap_menu" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.10.118 - - [24/Oct/2013:12:57:36 +0200] "POST /services/EntitlementService HTTP/1.1" 200 486 "-" "Axis2"
172.20.10.118 - - [24/Oct/2013:12:57:37 +0200] "POST /services/EntitlementService HTTP/1.1" 200 486 "-" "Axis2"
172.20.10.118 - - [24/Oct/2013:12:57:37 +0200] "POST /services/EntitlementService HTTP/1.1" 200 486 "-" "Axis2"
172.20.10.118 - - [24/Oct/2013:12:59:42 +0200] "POST /services/EntitlementService HTTP/1.1" 200 486 "-" "Axis2"
172.20.10.118 - - [24/Oct/2013:12:59:58 +0200] "POST /services/EntitlementService HTTP/1.1" 200 486 "-" "Axis2"
172.20.10.118 - - [24/Oct/2013:14:48:36 +0200] "POST /services/EntitlementService HTTP/1.1" 200 479 "-" "Axis2"
172.20.10.118 - - [24/Oct/2013:14:51:42 +0200] "POST /services/EntitlementService HTTP/1.1" 200 479 "-" "Axis2"
172.20.10.118 - - [24/Oct/2013:14:52:53 +0200] "POST /services/EntitlementService HTTP/1.1" 200 479 "-" "Axis2"
172.20.10.118 - - [24/Oct/2013:14:53:54 +0200] "POST /services/EntitlementService HTTP/1.1" 200 479 "-" "Axis2"
172.20.10.118 - - [24/Oct/2013:14:59:36 +0200] "POST /services/EntitlementService HTTP/1.1" 200 479 "-" "Axis2"
