172.20.100.127 - - [25/Oct/2013:09:33:38 +0200] "GET /carbon/yui/build/animation/animation-min.js HTTP/1.1" 200 4768 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:38 +0200] "GET /carbon/admin/js/template.js HTTP/1.1" 200 3390 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:38 +0200] "GET /carbon/yui/build/yahoo/yahoo-min.js HTTP/1.1" 200 2523 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:38 +0200] "GET /carbon/admin/images/forum.gif HTTP/1.1" 200 1977 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:38 +0200] "GET /carbon/admin/images/user-guide.gif HTTP/1.1" 200 2228 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:38 +0200] "GET /carbon/admin/images/mailing-list.gif HTTP/1.1" 200 2131 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:38 +0200] "GET /carbon/yui/build/selector/selector-min.js HTTP/1.1" 200 2895 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:38 +0200] "GET /carbon/admin/images/issue-tracker.gif HTTP/1.1" 200 1821 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:38 +0200] "GET /carbon/relyingparty/images/signin.gif HTTP/1.1" 200 995 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:38 +0200] "GET /carbon/user-registration/images/sign-up.gif HTTP/1.1" 200 1030 "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
172.20.100.127 - - [25/Oct/2013:09:33:42 +0200] "POST /carbon/admin/login_action.jsp HTTP/1.1" 302 - "https://172.20.10.118:9445/carbon/admin/login.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36"
